"NUTS1","NUTS2","NUTS3","DISTRICT_CODE","Postal_CODE","Dog.Breed","Anzahl","Ref_Date"
"AT1","AT13","AT113",90900,1090,"Welsh Corgi Pembroke",6,20231201
"AT1","AT13","AT113",90900,1090,"West Highland White Terrier / Malteser",1,20231201
"AT1","AT13","AT113",90900,1090,"Yorkshire Terrier / Mischling",3,20231201
"AT1","AT13","AT113",90900,1090,"Zwergpinscher / Mischling",1,20231201
"AT1","AT13","AT113",90900,1090,"Zwergpudel Apricot",9,20231201
"AT1","AT13","AT113",90900,1090,"Zwergpudel Falb",1,20231201
"AT1","AT13","AT113",90900,1090,"Zwergpudel Schwarz",1,20231201
"AT1","AT13","AT113",90900,1090,"Zwergschnauzer pfeffer-salz",5,20231201
"AT1","AT13","AT113",90900,1090,"Zwergspitz (Pomeranian)",16,20231201
"AT1","AT13","AT113",91000,1100,"Affenpinscher / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Airedale Terrier / Bedlington Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Akita / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Akita / Siberian Husky",1,20231201
"AT1","AT13","AT113",91000,1100,"Akita / Zwergpinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Alpenlaendische Dachsbracke / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"American Bully",6,20231201
"AT1","AT13","AT113",91000,1100,"American Bully / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"American Shepherd",2,20231201
"AT1","AT13","AT113",91000,1100,"American Staffordshire Terrier / Australian Shepherd",1,20231201
"AT1","AT13","AT113",91000,1100,"American Staffordshire Terrier / Mischling",26,20231201
"AT1","AT13","AT113",91000,1100,"American Staffordshire Terrier / Pit Bull Terrier",4,20231201
"AT1","AT13","AT113",91000,1100,"American Water Spaniel / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Appenzeller Sennenhund",5,20231201
"AT1","AT13","AT113",91000,1100,"Appenzeller Sennenhund / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91000,1100,"Australian Cattledog / Schipperke",1,20231201
"AT1","AT13","AT113",91000,1100,"Australian Shepherd",57,20231201
"AT1","AT13","AT113",91000,1100,"Australian Shepherd / Hollaendischer Schaeferhund Langhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Australian Shepherd / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Australian Shepherd / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Australian Shepherd / Wolfspitz",1,20231201
"AT1","AT13","AT113",91000,1100,"Barbet",1,20231201
"AT1","AT13","AT113",91000,1100,"Barsoi",1,20231201
"AT1","AT13","AT113",91000,1100,"Basset artesien normand / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Basset fauve de Bretagne",1,20231201
"AT1","AT13","AT113",91000,1100,"Beagle",37,20231201
"AT1","AT13","AT113",91000,1100,"Beagle / Labrador Retriever",3,20231201
"AT1","AT13","AT113",91000,1100,"Beagle / Mischling",20,20231201
"AT1","AT13","AT113",91000,1100,"Beagle / Rhodesian Ridgeback",1,20231201
"AT1","AT13","AT113",91000,1100,"Beagle / Welsh Springer Spaniel",1,20231201
"AT1","AT13","AT113",91000,1100,"Bearded Collie",7,20231201
"AT1","AT13","AT113",91000,1100,"Bearded Collie / Whippet",1,20231201
"AT1","AT13","AT113",91000,1100,"Berger de Beauce (Beauceron)",1,20231201
"AT1","AT13","AT113",91000,1100,"Berner Sennenhund / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91000,1100,"Berner Sennenhund / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Berner Sennenhund / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Bichon frise / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Biewer Terrier",3,20231201
"AT1","AT13","AT113",91000,1100,"Biewer Terrier / Yorkshire Terrier",3,20231201
"AT1","AT13","AT113",91000,1100,"Black and Tan Coonhound / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Bolonka Zwetna / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Bolonka Zwetna / Toypudel Schwarz",1,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie",64,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Australian Cattledog",1,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Australian Shepherd",1,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Dackel",1,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Mischling",19,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Mudi",2,20231201
"AT1","AT13","AT113",91000,1100,"Border Collie / Spitz",1,20231201
"AT1","AT13","AT113",91000,1100,"Border Terrier / Cairn Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Boston Terrier",16,20231201
"AT1","AT13","AT113",91000,1100,"Bracke / Mischling",8,20231201
"AT1","AT13","AT113",91000,1100,"Brandlbracke / Brandlbracke",1,20231201
"AT1","AT13","AT113",91000,1100,"Brandlbracke / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Bull Terrier (Standard) / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Bulldog",18,20231201
"AT1","AT13","AT113",91000,1100,"Cane Corso Italiano",19,20231201
"AT1","AT13","AT113",91000,1100,"Cane Corso Italiano / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Cao de Castro Laboreiro / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Cavalier King Charles Spaniel / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Chien d`Artois",1,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar",297,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Havaneser",2,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Mischling",43,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Oesterreichischer Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Spitz",3,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Yorkshire Terrier",4,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Kurzhaar / Zwergpinscher",2,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Langhaar / Deutscher Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Chihuahua Langhaar / Spitz",1,20231201
"AT1","AT13","AT113",91000,1100,"Chin",2,20231201
"AT1","AT13","AT113",91000,1100,"Chinese Crested Dog powderpuff",9,20231201
"AT1","AT13","AT113",91000,1100,"Chow-Chow / Bulldog",1,20231201
"AT1","AT13","AT113",91000,1100,"Coban Koepegi (Anatolischer Hirtenhund) / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Coban Koepegi (Anatolischer Hirtenhund) / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Collie Langhaar (Rough) / Border Collie",1,20231201
"AT1","AT13","AT113",91000,1100,"Collie Langhaar (Rough) / Mittelspitz Braun/Schwarz",1,20231201
"AT1","AT13","AT113",91000,1100,"Coton de Tulear",4,20231201
"AT1","AT13","AT113",91000,1100,"Coton de Tulear / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Dackel",26,20231201
"AT1","AT13","AT113",91000,1100,"Dackel / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Dackel / Border Collie",1,20231201
"AT1","AT13","AT113",91000,1100,"Dackel / Jack Russell Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Dackel / Mischling",74,20231201
"AT1","AT13","AT113",91000,1100,"Dackel / Zwergpinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Dalmatiner / Mischling",3,20231201
"AT1","AT13","AT113",91000,1100,"Deutsch Kurzhaar / Mischling",6,20231201
"AT1","AT13","AT113",91000,1100,"Deutsche Dogge blau",2,20231201
"AT1","AT13","AT113",91000,1100,"Deutsche Dogge schwarz / Siberian Husky",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Boxer gelb",12,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Boxer gelb / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Boxer gelb / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Boxer gestromt",3,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Pinscher",10,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Pinscher / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Collie Langhaar (Rough)",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Kurzhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Labrador Retriever",4,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Magyar Vizsla Kurzhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Malinois",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund / Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Schaeferhund Langstockhaar",8,20231201
"AT1","AT13","AT113",91000,1100,"Deutscher Spitz",10,20231201
"AT1","AT13","AT113",91000,1100,"Dobermann braun-rot",9,20231201
"AT1","AT13","AT113",91000,1100,"Dobermann braun-rot / Boston Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Dogo Argentino",6,20231201
"AT1","AT13","AT113",91000,1100,"English Cocker Spaniel einfaerbig / Lagotto romagnolo",2,20231201
"AT1","AT13","AT113",91000,1100,"English Cocker Spaniel einfaerbig / Zwergpudel Apricot",1,20231201
"AT1","AT13","AT113",91000,1100,"English Pointer",1,20231201
"AT1","AT13","AT113",91000,1100,"English Pointer / English Setter",1,20231201
"AT1","AT13","AT113",91000,1100,"English Pointer / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"English Setter",1,20231201
"AT1","AT13","AT113",91000,1100,"Entlebucher Sennenhund / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Entlebucher Sennenhund / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Flat-Coated Retriever",5,20231201
"AT1","AT13","AT113",91000,1100,"Flat-Coated Retriever / Bearded Collie",1,20231201
"AT1","AT13","AT113",91000,1100,"Fox Terrier drahthaar",4,20231201
"AT1","AT13","AT113",91000,1100,"Fox Terrier drahthaar / Mischling",4,20231201
"AT1","AT13","AT113",91000,1100,"Fox Terrier drahthaar / Zwergpinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Francais blanc et noir",1,20231201
"AT1","AT13","AT113",91000,1100,"Franzoesische Bulldogge",149,20231201
"AT1","AT13","AT113",91000,1100,"Franzoesische Bulldogge / American Staffordshire Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Franzoesische Bulldogge / Dackel",1,20231201
"AT1","AT13","AT113",91000,1100,"Franzoesische Bulldogge / Mops (Carlin)",1,20231201
"AT1","AT13","AT113",91000,1100,"Franzoesische Bulldogge / Shih Tzu",1,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever",108,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Belgischer Schaeferhund",1,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Kuvasz",1,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Langhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Mischling",14,20231201
"AT1","AT13","AT113",91000,1100,"Golden Retriever / Tornjak",1,20231201
"AT1","AT13","AT113",91000,1100,"Griffon belge",2,20231201
"AT1","AT13","AT113",91000,1100,"Griffon belge / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Griffon bruxellois",1,20231201
"AT1","AT13","AT113",91000,1100,"Grosser Muensterlaender / Mischling",4,20231201
"AT1","AT13","AT113",91000,1100,"Grosspudel Apricot",6,20231201
"AT1","AT13","AT113",91000,1100,"Grosspudel falb aus Mehrfarben / English Cocker Spaniel mehr",1,20231201
"AT1","AT13","AT113",91000,1100,"Grosspudel Schwarz",1,20231201
"AT1","AT13","AT113",91000,1100,"Grosspudel Weiss / Golden Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Hannoverscher Schweisshund",1,20231201
"AT1","AT13","AT113",91000,1100,"Havaneser",73,20231201
"AT1","AT13","AT113",91000,1100,"Havaneser / Malteser",2,20231201
"AT1","AT13","AT113",91000,1100,"Havaneser / Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Havaneser / Pudel",3,20231201
"AT1","AT13","AT113",91000,1100,"Hollaendischer Schaeferhund Kurzhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Hovawart / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Hrvatski Ovcar / Border Collie",1,20231201
"AT1","AT13","AT113",91000,1100,"Irish Wolfhound / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Islandhund",4,20231201
"AT1","AT13","AT113",91000,1100,"Islandhund / Border Collie",1,20231201
"AT1","AT13","AT113",91000,1100,"Istrianer Bracke Kurzhaar (Kratkodlaki Gonic)",1,20231201
"AT1","AT13","AT113",91000,1100,"Italienisches Windspiel",4,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier",49,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier / Labrador Retriever",2,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier / Malteser",1,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier / Oesterreichischer Pinscher",1,20231201
"AT1","AT13","AT113",91000,1100,"Jack Russell Terrier / Shih Tzu",1,20231201
"AT1","AT13","AT113",91000,1100,"Jagdterrier",2,20231201
"AT1","AT13","AT113",91000,1100,"Kangal",3,20231201
"AT1","AT13","AT113",91000,1100,"Kangal / Cane Corso Italiano",1,20231201
"AT1","AT13","AT113",91000,1100,"Kangal / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Kaukasischer Ovtcharka",2,20231201
"AT1","AT13","AT113",91000,1100,"Klein- oder Mittelpudel",5,20231201
"AT1","AT13","AT113",91000,1100,"Klein- oder Mittelpudel / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Kleiner Muensterlaender",6,20231201
"AT1","AT13","AT113",91000,1100,"Kleinpudel Apricot / American Cocker Spaniel",1,20231201
"AT1","AT13","AT113",91000,1100,"Kleinpudel Apricot / Golden Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Kleinpudel Apricot / Malteser",1,20231201
"AT1","AT13","AT113",91000,1100,"Kleinpudel Rot",1,20231201
"AT1","AT13","AT113",91000,1100,"Kleinspitz Weiss",2,20231201
"AT1","AT13","AT113",91000,1100,"Kooikerhondje",7,20231201
"AT1","AT13","AT113",91000,1100,"Kurzhaar Dachshund Kaninchen",6,20231201
"AT1","AT13","AT113",91000,1100,"Kurzhaar Dachshund Kaninchen / Tiroler Bracke",1,20231201
"AT1","AT13","AT113",91000,1100,"Kurzhaar Dachshund Normal",15,20231201
"AT1","AT13","AT113",91000,1100,"Kurzhaar Dachshund Normal / Mops (Carlin)",1,20231201
"AT1","AT13","AT113",91000,1100,"Kuvasz / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Labradoodle / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever",147,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Akita",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Border Collie",3,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Collie Kurzhaar (Smooth)",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Dalmatiner",2,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Golden Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Gordon Setter",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Kleinpudel Schwarz",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Kuvasz",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Pudelpointer",2,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Shar Pei",1,20231201
"AT1","AT13","AT113",91000,1100,"Labrador Retriever / Whippet",2,20231201
"AT1","AT13","AT113",91000,1100,"Lagotto romagnolo",18,20231201
"AT1","AT13","AT113",91000,1100,"Lagotto romagnolo / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Landseer",1,20231201
"AT1","AT13","AT113",91000,1100,"Langhaar Dachshund Kaninchen",4,20231201
"AT1","AT13","AT113",91000,1100,"Langhaar Dachshund Normal / Hovawart",1,20231201
"AT1","AT13","AT113",91000,1100,"Leonberger / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Loewchen / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Loewchen / Zwergpudel Weiss",1,20231201
"AT1","AT13","AT113",91000,1100,"Magyar Vizsla Drahthaar / Galgo Espanol",1,20231201
"AT1","AT13","AT113",91000,1100,"Magyar Vizsla Kurzhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Magyar Vizsla Kurzhaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Malinois / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Malteser",217,20231201
"AT1","AT13","AT113",91000,1100,"Malteser / Chihuahua Kurzhaar",2,20231201
"AT1","AT13","AT113",91000,1100,"Malteser / Pudelpointer",2,20231201
"AT1","AT13","AT113",91000,1100,"Malteser / Spitz",1,20231201
"AT1","AT13","AT113",91000,1100,"Malteser / Yorkshire Terrier",3,20231201
"AT1","AT13","AT113",91000,1100,"Malteser / Zwergpudel Weiss",2,20231201
"AT1","AT13","AT113",91000,1100,"Mastin espanol / Beagle",1,20231201
"AT1","AT13","AT113",91000,1100,"Mastino Napoletano",1,20231201
"AT1","AT13","AT113",91000,1100,"Mehrfarben Zwergpudel schwarz loh / Bologneser",1,20231201
"AT1","AT13","AT113",91000,1100,"Miniatur Bull Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Mittelspitz Braun/Schwarz / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Mops (Carlin) / Chihuahua Kurzhaar",6,20231201
"AT1","AT13","AT113",91000,1100,"Mops (Carlin) / Mischling",2,20231201
"AT1","AT13","AT113",91000,1100,"Mops (Carlin) / Staffordshire Bullterrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Mudi",3,20231201
"AT1","AT13","AT113",91000,1100,"Mudi / Hovawart",1,20231201
"AT1","AT13","AT113",91000,1100,"Mudi / Klein- oder Mittelpudel",1,20231201
"AT1","AT13","AT113",91000,1100,"Mudi / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Mudi / Mischling",4,20231201
"AT1","AT13","AT113",91000,1100,"Neufundlaender / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Norfolk Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Norwich Terrier / Norfolk Terrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Old English Sheepdog (Bobtail)",3,20231201
"AT1","AT13","AT113",91000,1100,"Old English Sheepdog (Bobtail) / Grosspudel Apricot",1,20231201
"AT1","AT13","AT113",91000,1100,"Oesterreichischer Pinscher",8,20231201
"AT1","AT13","AT113",91000,1100,"Oesterreichischer Pinscher / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",91000,1100,"Oesterreichischer Pinscher / Dackel",1,20231201
"AT1","AT13","AT113",91000,1100,"Papillon / Langhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",91000,1100,"Parson Russell Terrier",20,20231201
"AT1","AT13","AT113",91000,1100,"Parson Russell Terrier / Mischling",4,20231201
"AT1","AT13","AT113",91000,1100,"Perro dogo mallorquin",1,20231201
"AT1","AT13","AT113",91000,1100,"Perro dogo mallorquin / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Petit Basset griffon vendeen",3,20231201
"AT1","AT13","AT113",91000,1100,"Petit Basset griffon vendeen / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Phalene",1,20231201
"AT1","AT13","AT113",91000,1100,"Phalene / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher",2,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher / Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher / Franzoesische Bulldogge",1,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher / Malinois",1,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher / Malteser",1,20231201
"AT1","AT13","AT113",91000,1100,"Pinscher / Mischling",6,20231201
"AT1","AT13","AT113",91000,1100,"Pit Bull Terrier",22,20231201
"AT1","AT13","AT113",91000,1100,"Pit Bull Terrier / American Staffordshire Terrier",2,20231201
"AT1","AT13","AT113",91000,1100,"Pit Bull Terrier / Mischling",5,20231201
"AT1","AT13","AT113",91000,1100,"Pit Bull Terrier / Staffordshire Bullterrier",1,20231201
"AT1","AT13","AT113",91000,1100,"Podenco Canario",2,20231201
"AT1","AT13","AT113",91000,1100,"Podenco Ibicenco Kurzhaar / Berner Sennenhund",1,20231201
"AT1","AT13","AT113",91000,1100,"Podenco Ibicenco Kurzhaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91000,1100,"Polski Owczarek Nizinny / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Polski Owczarek Nizinny / Old English Sheepdog (Bobtail)",1,20231201
"AT1","AT13","AT113",91000,1100,"Posavski Gonic / Mischling",1,20231201
"AT1","AT13","AT113",91000,1100,"Pudel / Mischling",13,20231201
"AT1","AT13","AT113",91000,1100,"Pudel / Schnauzer pfeffersalz",1,20231201
